,id,title,release_date,vote_average
572,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
573,13,Forrest Gump,1994-06-23,8.469
574,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
575,346,Seven Samurai,1954-04-26,8.5
576,769,GoodFellas,1990-09-12,8.458
577,12477,Grave of the Fireflies,1988-04-16,8.453
578,157336,Interstellar,2014-11-05,8.4
579,637,Life Is Beautiful,1997-12-20,8.448
580,278,The Shawshank Redemption,1994-09-23,8.708
581,238,The Godfather,1972-03-14,8.689
582,240,The Godfather Part II,1974-12-20,8.6
583,424,Schindler's List,1993-12-15,8.567
584,389,12 Angry Men,1957-04-10,8.546
585,129,Spirited Away,2001-07-20,8.5
586,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
587,155,The Dark Knight,2008-07-16,8.519
588,497,The Green Mile,1999-12-10,8.506
589,496243,Parasite,2019-05-30,8.5
590,680,Pulp Fiction,1994-09-10,8.488
591,372058,Your Name.,2016-08-26,8.486
592,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
593,13,Forrest Gump,1994-06-23,8.469
594,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
595,346,Seven Samurai,1954-04-26,8.5
596,769,GoodFellas,1990-09-12,8.458
597,12477,Grave of the Fireflies,1988-04-16,8.453
598,157336,Interstellar,2014-11-05,8.4
599,637,Life Is Beautiful,1997-12-20,8.448
600,278,The Shawshank Redemption,1994-09-23,8.708
601,238,The Godfather,1972-03-14,8.689
602,240,The Godfather Part II,1974-12-20,8.6
603,424,Schindler's List,1993-12-15,8.567
604,389,12 Angry Men,1957-04-10,8.546
605,129,Spirited Away,2001-07-20,8.5
606,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
607,155,The Dark Knight,2008-07-16,8.519
608,497,The Green Mile,1999-12-10,8.506
609,496243,Parasite,2019-05-30,8.5
610,680,Pulp Fiction,1994-09-10,8.488
611,372058,Your Name.,2016-08-26,8.486
612,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
613,13,Forrest Gump,1994-06-23,8.469
614,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
615,346,Seven Samurai,1954-04-26,8.5
616,769,GoodFellas,1990-09-12,8.458
617,12477,Grave of the Fireflies,1988-04-16,8.453
618,157336,Interstellar,2014-11-05,8.4
619,637,Life Is Beautiful,1997-12-20,8.448
620,278,The Shawshank Redemption,1994-09-23,8.708
621,238,The Godfather,1972-03-14,8.689
622,240,The Godfather Part II,1974-12-20,8.6
623,424,Schindler's List,1993-12-15,8.567
624,389,12 Angry Men,1957-04-10,8.546
625,129,Spirited Away,2001-07-20,8.5
626,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
627,155,The Dark Knight,2008-07-16,8.519
628,497,The Green Mile,1999-12-10,8.506
629,496243,Parasite,2019-05-30,8.5
630,680,Pulp Fiction,1994-09-10,8.488
631,372058,Your Name.,2016-08-26,8.486
632,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
633,13,Forrest Gump,1994-06-23,8.469
634,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
635,346,Seven Samurai,1954-04-26,8.5
636,769,GoodFellas,1990-09-12,8.458
637,12477,Grave of the Fireflies,1988-04-16,8.453
638,157336,Interstellar,2014-11-05,8.4
639,637,Life Is Beautiful,1997-12-20,8.448
640,278,The Shawshank Redemption,1994-09-23,8.708
641,238,The Godfather,1972-03-14,8.689
642,240,The Godfather Part II,1974-12-20,8.6
643,424,Schindler's List,1993-12-15,8.567
644,389,12 Angry Men,1957-04-10,8.546
645,129,Spirited Away,2001-07-20,8.5
646,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
647,155,The Dark Knight,2008-07-16,8.519
648,497,The Green Mile,1999-12-10,8.506
649,496243,Parasite,2019-05-30,8.5
650,680,Pulp Fiction,1994-09-10,8.488
651,372058,Your Name.,2016-08-26,8.486
652,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
653,13,Forrest Gump,1994-06-23,8.469
654,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
655,346,Seven Samurai,1954-04-26,8.5
656,769,GoodFellas,1990-09-12,8.458
657,12477,Grave of the Fireflies,1988-04-16,8.453
658,157336,Interstellar,2014-11-05,8.4
659,637,Life Is Beautiful,1997-12-20,8.448
660,278,The Shawshank Redemption,1994-09-23,8.708
661,238,The Godfather,1972-03-14,8.689
662,240,The Godfather Part II,1974-12-20,8.6
663,424,Schindler's List,1993-12-15,8.567
664,389,12 Angry Men,1957-04-10,8.546
665,129,Spirited Away,2001-07-20,8.5
666,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
667,155,The Dark Knight,2008-07-16,8.519
668,497,The Green Mile,1999-12-10,8.506
669,496243,Parasite,2019-05-30,8.5
670,680,Pulp Fiction,1994-09-10,8.488
671,372058,Your Name.,2016-08-26,8.486
672,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
673,13,Forrest Gump,1994-06-23,8.469
674,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
675,346,Seven Samurai,1954-04-26,8.5
676,769,GoodFellas,1990-09-12,8.458
677,12477,Grave of the Fireflies,1988-04-16,8.453
678,157336,Interstellar,2014-11-05,8.4
679,637,Life Is Beautiful,1997-12-20,8.448
680,278,The Shawshank Redemption,1994-09-23,8.708
681,238,The Godfather,1972-03-14,8.689
682,240,The Godfather Part II,1974-12-20,8.6
683,424,Schindler's List,1993-12-15,8.567
684,389,12 Angry Men,1957-04-10,8.546
685,129,Spirited Away,2001-07-20,8.5
686,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
687,155,The Dark Knight,2008-07-16,8.519
688,497,The Green Mile,1999-12-10,8.506
689,496243,Parasite,2019-05-30,8.5
690,680,Pulp Fiction,1994-09-10,8.488
691,372058,Your Name.,2016-08-26,8.486
692,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
693,13,Forrest Gump,1994-06-23,8.469
694,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
695,346,Seven Samurai,1954-04-26,8.5
696,769,GoodFellas,1990-09-12,8.458
697,12477,Grave of the Fireflies,1988-04-16,8.453
698,157336,Interstellar,2014-11-05,8.4
699,637,Life Is Beautiful,1997-12-20,8.448
700,278,The Shawshank Redemption,1994-09-23,8.708
701,238,The Godfather,1972-03-14,8.689
702,240,The Godfather Part II,1974-12-20,8.6
703,424,Schindler's List,1993-12-15,8.567
704,389,12 Angry Men,1957-04-10,8.546
705,129,Spirited Away,2001-07-20,8.5
706,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
707,155,The Dark Knight,2008-07-16,8.519
708,497,The Green Mile,1999-12-10,8.506
709,496243,Parasite,2019-05-30,8.5
710,680,Pulp Fiction,1994-09-10,8.488
711,372058,Your Name.,2016-08-26,8.486
712,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
713,13,Forrest Gump,1994-06-23,8.469
714,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
715,346,Seven Samurai,1954-04-26,8.5
716,769,GoodFellas,1990-09-12,8.458
717,12477,Grave of the Fireflies,1988-04-16,8.453
718,157336,Interstellar,2014-11-05,8.4
719,637,Life Is Beautiful,1997-12-20,8.448
720,278,The Shawshank Redemption,1994-09-23,8.708
721,238,The Godfather,1972-03-14,8.689
722,240,The Godfather Part II,1974-12-20,8.6
723,424,Schindler's List,1993-12-15,8.567
724,389,12 Angry Men,1957-04-10,8.546
725,129,Spirited Away,2001-07-20,8.5
726,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
727,155,The Dark Knight,2008-07-16,8.519
728,497,The Green Mile,1999-12-10,8.506
729,496243,Parasite,2019-05-30,8.5
730,680,Pulp Fiction,1994-09-10,8.488
731,372058,Your Name.,2016-08-26,8.486
732,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
733,13,Forrest Gump,1994-06-23,8.469
734,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
735,346,Seven Samurai,1954-04-26,8.5
736,769,GoodFellas,1990-09-12,8.458
737,12477,Grave of the Fireflies,1988-04-16,8.453
738,157336,Interstellar,2014-11-05,8.4
739,637,Life Is Beautiful,1997-12-20,8.448
740,278,The Shawshank Redemption,1994-09-23,8.708
741,238,The Godfather,1972-03-14,8.689
742,240,The Godfather Part II,1974-12-20,8.6
743,424,Schindler's List,1993-12-15,8.567
744,389,12 Angry Men,1957-04-10,8.546
745,129,Spirited Away,2001-07-20,8.5
746,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
747,155,The Dark Knight,2008-07-16,8.519
748,497,The Green Mile,1999-12-10,8.506
749,496243,Parasite,2019-05-30,8.5
750,680,Pulp Fiction,1994-09-10,8.488
751,372058,Your Name.,2016-08-26,8.486
752,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
753,13,Forrest Gump,1994-06-23,8.469
754,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
755,346,Seven Samurai,1954-04-26,8.5
756,769,GoodFellas,1990-09-12,8.458
757,12477,Grave of the Fireflies,1988-04-16,8.453
758,157336,Interstellar,2014-11-05,8.4
759,637,Life Is Beautiful,1997-12-20,8.448
760,278,The Shawshank Redemption,1994-09-23,8.708
761,238,The Godfather,1972-03-14,8.689
762,240,The Godfather Part II,1974-12-20,8.6
763,424,Schindler's List,1993-12-15,8.567
764,389,12 Angry Men,1957-04-10,8.546
765,129,Spirited Away,2001-07-20,8.5
766,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
767,155,The Dark Knight,2008-07-16,8.519
768,497,The Green Mile,1999-12-10,8.506
769,496243,Parasite,2019-05-30,8.5
770,680,Pulp Fiction,1994-09-10,8.488
771,372058,Your Name.,2016-08-26,8.486
772,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
773,13,Forrest Gump,1994-06-23,8.469
774,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
775,346,Seven Samurai,1954-04-26,8.5
776,769,GoodFellas,1990-09-12,8.458
777,12477,Grave of the Fireflies,1988-04-16,8.453
778,157336,Interstellar,2014-11-05,8.4
779,637,Life Is Beautiful,1997-12-20,8.448
780,278,The Shawshank Redemption,1994-09-23,8.708
781,238,The Godfather,1972-03-14,8.689
782,240,The Godfather Part II,1974-12-20,8.6
783,424,Schindler's List,1993-12-15,8.567
784,389,12 Angry Men,1957-04-10,8.546
785,129,Spirited Away,2001-07-20,8.5
786,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
787,155,The Dark Knight,2008-07-16,8.519
788,497,The Green Mile,1999-12-10,8.506
789,496243,Parasite,2019-05-30,8.5
790,680,Pulp Fiction,1994-09-10,8.488
791,372058,Your Name.,2016-08-26,8.486
792,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
793,13,Forrest Gump,1994-06-23,8.469
794,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
795,346,Seven Samurai,1954-04-26,8.5
796,769,GoodFellas,1990-09-12,8.458
797,12477,Grave of the Fireflies,1988-04-16,8.453
798,157336,Interstellar,2014-11-05,8.4
799,637,Life Is Beautiful,1997-12-20,8.448
800,278,The Shawshank Redemption,1994-09-23,8.708
801,238,The Godfather,1972-03-14,8.689
802,240,The Godfather Part II,1974-12-20,8.6
803,424,Schindler's List,1993-12-15,8.567
804,389,12 Angry Men,1957-04-10,8.546
805,129,Spirited Away,2001-07-20,8.5
806,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
807,155,The Dark Knight,2008-07-16,8.519
808,497,The Green Mile,1999-12-10,8.506
809,496243,Parasite,2019-05-30,8.5
810,680,Pulp Fiction,1994-09-10,8.488
811,372058,Your Name.,2016-08-26,8.486
812,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
813,13,Forrest Gump,1994-06-23,8.469
814,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
815,346,Seven Samurai,1954-04-26,8.5
816,769,GoodFellas,1990-09-12,8.458
817,12477,Grave of the Fireflies,1988-04-16,8.453
818,157336,Interstellar,2014-11-05,8.4
819,637,Life Is Beautiful,1997-12-20,8.448
820,278,The Shawshank Redemption,1994-09-23,8.708
821,238,The Godfather,1972-03-14,8.689
822,240,The Godfather Part II,1974-12-20,8.6
823,424,Schindler's List,1993-12-15,8.567
824,389,12 Angry Men,1957-04-10,8.546
825,129,Spirited Away,2001-07-20,8.5
826,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
827,155,The Dark Knight,2008-07-16,8.519
828,497,The Green Mile,1999-12-10,8.506
829,496243,Parasite,2019-05-30,8.5
830,680,Pulp Fiction,1994-09-10,8.488
831,372058,Your Name.,2016-08-26,8.486
832,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
833,13,Forrest Gump,1994-06-23,8.469
834,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
835,346,Seven Samurai,1954-04-26,8.5
836,769,GoodFellas,1990-09-12,8.458
837,12477,Grave of the Fireflies,1988-04-16,8.453
838,157336,Interstellar,2014-11-05,8.4
839,637,Life Is Beautiful,1997-12-20,8.448
840,278,The Shawshank Redemption,1994-09-23,8.708
841,238,The Godfather,1972-03-14,8.689
842,240,The Godfather Part II,1974-12-20,8.6
843,424,Schindler's List,1993-12-15,8.567
844,389,12 Angry Men,1957-04-10,8.546
845,129,Spirited Away,2001-07-20,8.5
846,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
847,155,The Dark Knight,2008-07-16,8.519
848,497,The Green Mile,1999-12-10,8.506
849,496243,Parasite,2019-05-30,8.5
850,680,Pulp Fiction,1994-09-10,8.488
851,372058,Your Name.,2016-08-26,8.486
852,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
853,13,Forrest Gump,1994-06-23,8.469
854,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
855,346,Seven Samurai,1954-04-26,8.5
856,769,GoodFellas,1990-09-12,8.458
857,12477,Grave of the Fireflies,1988-04-16,8.453
858,157336,Interstellar,2014-11-05,8.4
859,637,Life Is Beautiful,1997-12-20,8.448
860,278,The Shawshank Redemption,1994-09-23,8.708
861,238,The Godfather,1972-03-14,8.689
862,240,The Godfather Part II,1974-12-20,8.6
863,424,Schindler's List,1993-12-15,8.567
864,389,12 Angry Men,1957-04-10,8.546
865,129,Spirited Away,2001-07-20,8.5
866,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
867,155,The Dark Knight,2008-07-16,8.519
868,497,The Green Mile,1999-12-10,8.506
869,496243,Parasite,2019-05-30,8.5
870,680,Pulp Fiction,1994-09-10,8.488
871,372058,Your Name.,2016-08-26,8.486
872,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
873,13,Forrest Gump,1994-06-23,8.469
874,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
875,346,Seven Samurai,1954-04-26,8.5
876,769,GoodFellas,1990-09-12,8.458
877,12477,Grave of the Fireflies,1988-04-16,8.453
878,157336,Interstellar,2014-11-05,8.4
879,637,Life Is Beautiful,1997-12-20,8.448
880,278,The Shawshank Redemption,1994-09-23,8.708
881,238,The Godfather,1972-03-14,8.689
882,240,The Godfather Part II,1974-12-20,8.6
883,424,Schindler's List,1993-12-15,8.567
884,389,12 Angry Men,1957-04-10,8.546
885,129,Spirited Away,2001-07-20,8.5
886,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
887,155,The Dark Knight,2008-07-16,8.519
888,497,The Green Mile,1999-12-10,8.506
889,496243,Parasite,2019-05-30,8.5
890,680,Pulp Fiction,1994-09-10,8.488
891,372058,Your Name.,2016-08-26,8.486
892,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
893,13,Forrest Gump,1994-06-23,8.469
894,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
895,346,Seven Samurai,1954-04-26,8.5
896,769,GoodFellas,1990-09-12,8.458
897,12477,Grave of the Fireflies,1988-04-16,8.453
898,157336,Interstellar,2014-11-05,8.4
899,637,Life Is Beautiful,1997-12-20,8.448
900,278,The Shawshank Redemption,1994-09-23,8.708
901,238,The Godfather,1972-03-14,8.689
902,240,The Godfather Part II,1974-12-20,8.6
903,424,Schindler's List,1993-12-15,8.567
904,389,12 Angry Men,1957-04-10,8.546
905,129,Spirited Away,2001-07-20,8.5
906,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
907,155,The Dark Knight,2008-07-16,8.519
908,497,The Green Mile,1999-12-10,8.506
909,496243,Parasite,2019-05-30,8.5
910,680,Pulp Fiction,1994-09-10,8.488
911,372058,Your Name.,2016-08-26,8.486
912,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
913,13,Forrest Gump,1994-06-23,8.469
914,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
915,346,Seven Samurai,1954-04-26,8.5
916,769,GoodFellas,1990-09-12,8.458
917,12477,Grave of the Fireflies,1988-04-16,8.453
918,157336,Interstellar,2014-11-05,8.4
919,637,Life Is Beautiful,1997-12-20,8.448
920,278,The Shawshank Redemption,1994-09-23,8.708
921,238,The Godfather,1972-03-14,8.689
922,240,The Godfather Part II,1974-12-20,8.6
923,424,Schindler's List,1993-12-15,8.567
924,389,12 Angry Men,1957-04-10,8.546
925,129,Spirited Away,2001-07-20,8.5
926,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
927,155,The Dark Knight,2008-07-16,8.519
928,497,The Green Mile,1999-12-10,8.506
929,496243,Parasite,2019-05-30,8.5
930,680,Pulp Fiction,1994-09-10,8.488
931,372058,Your Name.,2016-08-26,8.486
932,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
933,13,Forrest Gump,1994-06-23,8.469
934,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
935,346,Seven Samurai,1954-04-26,8.5
936,769,GoodFellas,1990-09-12,8.458
937,12477,Grave of the Fireflies,1988-04-16,8.453
938,157336,Interstellar,2014-11-05,8.4
939,637,Life Is Beautiful,1997-12-20,8.448
940,278,The Shawshank Redemption,1994-09-23,8.708
941,238,The Godfather,1972-03-14,8.689
942,240,The Godfather Part II,1974-12-20,8.6
943,424,Schindler's List,1993-12-15,8.567
944,389,12 Angry Men,1957-04-10,8.546
945,129,Spirited Away,2001-07-20,8.5
946,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
947,155,The Dark Knight,2008-07-16,8.519
948,497,The Green Mile,1999-12-10,8.506
949,496243,Parasite,2019-05-30,8.5
950,680,Pulp Fiction,1994-09-10,8.488
951,372058,Your Name.,2016-08-26,8.486
952,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
953,13,Forrest Gump,1994-06-23,8.469
954,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
955,346,Seven Samurai,1954-04-26,8.5
956,769,GoodFellas,1990-09-12,8.458
957,12477,Grave of the Fireflies,1988-04-16,8.453
958,157336,Interstellar,2014-11-05,8.4
959,637,Life Is Beautiful,1997-12-20,8.448
960,278,The Shawshank Redemption,1994-09-23,8.708
961,238,The Godfather,1972-03-14,8.689
962,240,The Godfather Part II,1974-12-20,8.6
963,424,Schindler's List,1993-12-15,8.567
964,389,12 Angry Men,1957-04-10,8.546
965,129,Spirited Away,2001-07-20,8.5
966,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
967,155,The Dark Knight,2008-07-16,8.519
968,497,The Green Mile,1999-12-10,8.506
969,496243,Parasite,2019-05-30,8.5
970,680,Pulp Fiction,1994-09-10,8.488
971,372058,Your Name.,2016-08-26,8.486
972,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
973,13,Forrest Gump,1994-06-23,8.469
974,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
975,346,Seven Samurai,1954-04-26,8.5
976,769,GoodFellas,1990-09-12,8.458
977,12477,Grave of the Fireflies,1988-04-16,8.453
978,157336,Interstellar,2014-11-05,8.4
979,637,Life Is Beautiful,1997-12-20,8.448
980,278,The Shawshank Redemption,1994-09-23,8.708
981,238,The Godfather,1972-03-14,8.689
982,240,The Godfather Part II,1974-12-20,8.6
983,424,Schindler's List,1993-12-15,8.567
984,389,12 Angry Men,1957-04-10,8.546
985,129,Spirited Away,2001-07-20,8.5
986,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
987,155,The Dark Knight,2008-07-16,8.519
988,497,The Green Mile,1999-12-10,8.506
989,496243,Parasite,2019-05-30,8.5
990,680,Pulp Fiction,1994-09-10,8.488
991,372058,Your Name.,2016-08-26,8.486
992,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
993,13,Forrest Gump,1994-06-23,8.469
994,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
995,346,Seven Samurai,1954-04-26,8.5
996,769,GoodFellas,1990-09-12,8.458
997,12477,Grave of the Fireflies,1988-04-16,8.453
998,157336,Interstellar,2014-11-05,8.4
999,637,Life Is Beautiful,1997-12-20,8.448
1000,278,The Shawshank Redemption,1994-09-23,8.708
1001,238,The Godfather,1972-03-14,8.689
1002,240,The Godfather Part II,1974-12-20,8.6
1003,424,Schindler's List,1993-12-15,8.567
1004,389,12 Angry Men,1957-04-10,8.546
1005,129,Spirited Away,2001-07-20,8.5
1006,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
1007,155,The Dark Knight,2008-07-16,8.519
1008,497,The Green Mile,1999-12-10,8.506
1009,496243,Parasite,2019-05-30,8.5
1010,680,Pulp Fiction,1994-09-10,8.488
1011,372058,Your Name.,2016-08-26,8.486
1012,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
1013,13,Forrest Gump,1994-06-23,8.469
1014,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
1015,346,Seven Samurai,1954-04-26,8.5
1016,769,GoodFellas,1990-09-12,8.458
1017,12477,Grave of the Fireflies,1988-04-16,8.453
1018,157336,Interstellar,2014-11-05,8.4
1019,637,Life Is Beautiful,1997-12-20,8.448
1020,278,The Shawshank Redemption,1994-09-23,8.708
1021,238,The Godfather,1972-03-14,8.689
1022,240,The Godfather Part II,1974-12-20,8.6
1023,424,Schindler's List,1993-12-15,8.567
1024,389,12 Angry Men,1957-04-10,8.546
1025,129,Spirited Away,2001-07-20,8.5
1026,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
1027,155,The Dark Knight,2008-07-16,8.519
1028,497,The Green Mile,1999-12-10,8.506
1029,496243,Parasite,2019-05-30,8.5
1030,680,Pulp Fiction,1994-09-10,8.488
1031,372058,Your Name.,2016-08-26,8.486
1032,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
1033,13,Forrest Gump,1994-06-23,8.469
1034,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
1035,346,Seven Samurai,1954-04-26,8.5
1036,769,GoodFellas,1990-09-12,8.458
1037,12477,Grave of the Fireflies,1988-04-16,8.453
